Name,Macroarea,Family,Index0,Index1,Index2,Index3,Index4,T,T_max,T_min,T_sd,T_diff,Index0_trans,Index1_trans,Index2_trans,Index3_trans,Index4_trans,T_trans,T_max_trans,T_min_trans,T_sd_trans,T_diff_trans
Estonian Voro,Eurasia,Ura,9.2369,30.5714,3.0306,1.6516,1.8624,4.939889583333334,17.506325,-6.978900000000001,9.134689676715432,24.485225,-1.3786994448338827,-1.9691227341602995,-1.2080714013571803,-1.016648171064361,-1.1619694118991233,-1.9550544233043299,-1.5251157456375464,-1.9378920333809295,1.6599937722559974,1.6237885021326772
Finnish,Eurasia,Ura,10.217,38.9782,3.3224,1.6792,2.0451,3.4576083333333334,16.83555,-9.073850000000004,9.461291079794407,25.909400000000005,-0.18977038820284456,-0.07427722045025581,0.10434645418605622,-0.6136008467539761,0.42773176599069285,-1.9905346748757635,-1.6159011326710537,-1.9641008868663579,1.6878856557611344,1.6751350934281086
Finnish 2,Eurasia,Ura,10.4308,36.3686,3.3865,1.7303,2.0318,3.4576083333333334,16.83555,-9.073850000000004,9.461291079794407,25.909400000000005,0.08732216970355582,-0.6514992532250677,0.40766656818589253,0.18874661310320592,0.3111700274734274,-1.9905346748757635,-1.6159011326710537,-1.9641008868663579,1.6878856557611344,1.6751350934281086
Ingrian,Eurasia,Ura,10.2915,36.3034,3.2169,1.6634,1.9727,4.371929166666666,17.332825,-7.822175000000001,9.338731098851135,25.155,-0.09393968835358292,-0.6660391000697358,-0.38311284580108707,-0.8468609508140192,-0.20522095300103316,-1.969770848361699,-1.5490682456916345,-1.94932037489892,1.6775552344410254,1.6483007080321284
Karelian,Eurasia,Ura,10.4946,35.3951,3.3814,1.7086,2.0574,0.8304124999999999,15.514575000000002,-12.775525,10.096989430882047,28.290100000000002,0.17124577343114772,-0.8692167147017501,0.3833358300241328,-0.16109115682333966,0.5356432174945829,-2.033257505806541,-1.7805482883126384,-1.9952207693464714,1.739027320937716,1.754932822909612
Live,Eurasia,Ura,9.9503,36.6887,3.1911,1.6917,1.9219,6.456435416666666,17.789225000000002,-4.357675,8.262855661280932,22.146900000000002,-0.5264941044964391,-0.5802014131566768,-0.5000904794031531,-0.4241777728024043,-0.6470142803330716,-1.908075156607406,-1.4853510907370038,-1.8935789689870595,1.5793184033851528,1.5325801332507276
Livonian,Eurasia,Ura,9.3882,32.1158,3.0587,1.632,1.8877,6.456435416666666,17.789225000000002,-4.357675,8.262855661280932,22.146900000000002,-1.2038418931379518,-1.6129408599243367,-1.0865771939068076,-1.2904804083497736,-0.9433389334095785,-1.908075156607406,-1.4853510907370038,-1.8935789689870595,1.5793184033851528,1.5325801332507276
North Karelian,Eurasia,Ura,10.3798,35.52,3.3326,1.7066,2.022,0.8304124999999999,15.514575000000002,-12.775525,10.096989430882047,28.290100000000002,0.02064489589541524,-0.841208195373325,0.15225147763598704,-0.19264945439153827,0.2253646071071744,-2.033257505806541,-1.7805482883126384,-1.9952207693464714,1.739027320937716,1.754932822909612
Olonets Karelian,Eurasia,Ura,10.3213,34.465,3.3004,1.6926,2.0113,1.8163020833333332,16.350950000000005,-12.091675000000004,10.266274705234075,28.442625000000007,-0.05539065681934149,-1.078502743863434,0.0014875854377454786,-0.4103708498444543,0.13175909037831662,-2.0198477435109226,-1.6784599650447398,-1.9906859581802507,1.7520023920806087,1.7598122747560987
Veps,Eurasia,Ura,9.4005,32.3557,2.9945,1.6486,1.8352,1.9769583333333334,16.302525,-11.661025000000004,10.205478567209079,27.963550000000005,-1.1894879271470247,-1.5579664952039318,-1.3626215218493982,-1.059219601194891,-1.396461062058187,-2.0173844534918093,-1.6845730186214711,-1.9875744912950832,1.7473720952768728,1.7443964345094392
Veps 2,Eurasia,Ura,9.602,32.6858,3.033,1.6334,1.8781,1.9769583333333334,16.302525,-11.661025000000004,10.205478567209079,27.963550000000005,-0.9513628206452459,-1.4824734463452025,-1.1977354634623112,-1.2712556224232812,-1.026356024506803,-2.0173844534918093,-1.6845730186214711,-1.9875744912950832,1.7473720952768728,1.7443964345094392
Votic,Eurasia,Ura,10.5833,37.3036,3.4729,1.7199,2.1106,3.8366749999999996,16.970075,-8.509224999999997,9.402385279511526,25.4793,0.28886886705858117,-0.4436358966408927,0.8250448508586529,0.019375335238981037,1.0036277725452825,-1.9823450508667186,-1.5980861218223847,-1.9577403830288072,1.68294056601044,1.659934187457567
Hill Mari,Eurasia,Ura,9.2313,32.4171,3.0566,1.6255,1.8818,0.8086270833333334,17.35955,-15.583424999999995,12.055689537711359,32.94297499999999,-1.3851107861111822,-1.543911267067844,-1.0956929350470004,-1.3790713956241314,-0.9943683013949759,-2.03352251080164,-1.5454002009193406,-2.0093501902364985,1.8752949563477854,1.8930402473680479
Meadow Mari,Eurasia,Ura,9.2093,31.1554,3.1293,1.6713,1.8702,2.553777083333333,18.557724999999998,-13.320424999999997,11.680531714597791,31.878149999999994,-1.4102563606879874,-1.8339658297086034,-0.7767233413137011,-0.7310848606219865,-1.09461858302787,-2.0078440180797545,-1.372852754925329,-1.998499549709476,1.851333131504156,1.8632505182662809
Meadow Mari 2,Eurasia,Ura,9.539,33.2672,3.0853,1.6372,1.8793,2.553777083333333,18.557724999999998,-13.320424999999997,11.680531714597791,31.878149999999994,-1.0264171201712087,-1.349928264818955,-0.9706065540529931,-1.218816122891843,-1.015982790149543,-2.0078440180797545,-1.372852754925329,-1.998499549709476,1.851333131504156,1.8632505182662809
Tscheremissisch Kozmodemjansk,Eurasia,Ura,9.069,30.2047,3.0637,1.6713,1.8483,0.8086270833333334,17.35955,-15.583424999999995,12.055689537711359,32.94297499999999,-1.569048656763281,-2.054288917538839,-1.064849580688666,-0.7310848606219865,-1.2835983099473487,-2.03352251080164,-1.5454002009193406,-2.0093501902364985,1.8752949563477854,1.8930402473680479
Tscheremissisch Urzum,Eurasia,Ura,9.1357,30.5524,3.0978,1.6713,1.8685,2.553777083333333,18.557724999999998,-13.320424999999997,11.680531714597791,31.878149999999994,-1.4938951268310772,-1.9735297650812387,-0.915786130772022,-0.7310848606219865,-1.1093016503265847,-2.0078440180797545,-1.372852754925329,-1.998499549709476,1.851333131504156,1.8632505182662809
Erzya,Eurasia,Ura,9.1048,32.5563,2.8836,1.5948,1.8081,4.635664583333334,20.358749999999997,-11.195450000000001,11.809363864376678,31.554199999999998,-1.52878748736317,-1.5120690247735284,-1.8266039260814955,-1.782904472718245,-1.6295089892351307,-1.9631187893352366,-1.0830330429067596,-1.983974756358279,1.8596638118242639,1.8539885999771317
Erzya 2,Eurasia,Ura,9.5796,36.5772,3.0169,1.6345,1.8503,4.635664583333334,20.358749999999997,-11.195450000000001,11.809363864376678,31.554199999999998,-0.97811171568022,-0.6050203865710373,-1.2669264620022906,-1.2561145777570395,-1.2663554696171815,-1.9631187893352366,-1.0830330429067596,-1.983974756358279,1.8596638118242639,1.8539885999771317
Mokscha Mordwinisch,Eurasia,Ura,9.2928,34.5274,2.9341,1.6169,1.8135,4.574141666666666,19.889300000000002,-10.8026,11.471817596502767,30.691900000000004,-1.314463564305168,-1.0644220133135314,-1.617344513852897,-1.4946093418856785,-1.5831180541414014,-1.9646982990569437,-1.1621637101106164,-1.9807373132712411,1.8376022391522415,1.8288604499884242
Moksha,Eurasia,Ura,9.553,37.837,2.9985,1.6357,1.8325,4.574141666666666,19.889300000000002,-10.8026,11.471817596502767,30.691900000000004,-1.009785844653483,-0.3255850149347425,-1.345581834519331,-1.2395610313404044,-1.4197060159294164,-1.9646982990569437,-1.1621637101106164,-1.9807373132712411,1.8376022391522415,1.8288604499884242
Komi Permyak,Eurasia,Ura,9.3771,29.7854,3.0177,1.6281,1.8562,0.4161479166666668,17.306874999999998,-15.990275000000002,11.951536222952148,33.29715,-1.2167775405149444,-2.1519600348758687,-1.2634964981304344,-1.3437664023948066,-1.2154708040717466,-2.03808059032521,-1.552622450691756,-2.0108876602302637,1.8687324811252644,1.902734220562545
Komi Permyak 2,Eurasia,Ura,9.0577,31.1363,2.9903,1.6355,1.839,0.4161479166666668,17.306874999999998,-15.990275000000002,11.951536222952148,33.29715,-1.5817201856904854,-1.8383770404620743,-1.3804903929083645,-1.2423225699123897,-1.3637361808765747,-2.03808059032521,-1.552622450691756,-2.0108876602302637,1.8687324811252644,1.902734220562545
Komi Zyrian,Eurasia,Ura,9.1682,30.4875,3.0495,1.651,1.8615,-3.0715645833333336,14.798849999999993,-19.52765,12.090488679639696,34.326499999999996,-1.4570542231081582,-1.9885879554588481,-1.12646963669903,-1.0251816472467636,-1.1697376073837615,-2.0638988516409142,-1.8620948038807326,-2.0202287196281237,1.877472550953548,1.9303296796973204
Komi Zyrian 2,Eurasia,Ura,9.0166,29.8045,2.9819,1.631,1.8323,-3.0715645833333336,14.798849999999993,-19.52765,12.090488679639696,34.326499999999996,-1.6276605982442627,-2.1475041464150113,-1.416158055873355,-1.3041811529075753,-1.4214276349284938,-2.0638988516409142,-1.8620948038807326,-2.0202287196281237,1.877472550953548,1.9303296796973204
Udmurt,Eurasia,Ura,9.2311,27.813,3.0222,1.6583,1.8176,1.4857520833333335,17.928,-14.794399999999996,11.923422965384312,32.72239999999999,-1.385339682651473,-2.6156999879892857,-1.2441871705433296,-0.9207032053559214,-1.5478797562333684,-2.024663137693784,-1.4655220068020203,-2.0060322367541272,1.8669494540328277,1.8869498117953782
Udmurt 2,Eurasia,Ura,9.2733,31.1606,3.0915,1.6724,1.8725,1.4857520833333335,17.928,-14.794399999999996,11.923422965384312,32.72239999999999,-1.336920361276467,-1.832764978257347,-0.9434414267636254,-0.7148290621072737,-1.0747496774272378,-2.024663137693784,-1.4655220068020203,-2.0060322367541272,1.8669494540328277,1.8869498117953782
Akkala Sami,Eurasia,Ura,8.8836,30.3065,2.8369,1.631,1.7214,-4.374716666666667,9.749025,-16.201325,9.215071379659639,25.95035,-1.7747334471003287,-2.030622391921753,-2.0171042227095572,-1.3041811529075753,-2.371105161328255,-2.068571168930552,-2.294120773780126,-2.0116415602007662,1.6669672847414971,1.6765691087848191
Inari Saami,Eurasia,Ura,10.2065,35.5212,3.294,1.6981,2.0099,-0.4045520833333333,13.186024999999997,-11.537024999999996,8.89198134003069,24.723049999999994,-0.2032145142971333,-0.8409392069761054,-0.028315476364223435,-0.32549965685656895,0.11951783592316254,-2.0463694840861546,-2.026734447985539,-1.9866401937026434,1.6384862083780747,1.6325688030726162
Inari Saami 2,Eurasia,Ura,9.8383,35.0979,3.1581,1.6545,1.9426,-0.4045520833333333,13.186024999999997,-11.537024999999996,8.89198134003069,24.723049999999994,-0.6649514854803689,-0.9359536165599658,-0.6484339447576346,-0.9752674338234907,-0.4672267765029159,-2.0463694840861546,-2.026734447985539,-1.9866401937026434,1.6384862083780747,1.6325688030726162
Kildin Saami,Eurasia,Ura,8.4787,30.7088,2.8089,1.6061,1.7273,-1.0630333333333335,12.792499999999997,-12.612825,9.002956855188682,25.405324999999998,-2.2075499922829005,-1.9372714382199274,-2.129933154226238,-1.6370314519812605,-2.320834811876136,-2.051920666522727,-2.0629881159741723,-1.9941854044058525,1.6484058880322872,1.6572936915648258
Kildin Saami 2,Eurasia,Ura,8.4367,29.4063,2.7392,1.6097,1.6599,-1.0630333333333335,12.792499999999997,-12.612825,9.002956855188682,25.405324999999998,-2.251162582321814,-2.240536288083048,-2.406266923019587,-1.5898857211777464,-2.893366023271174,-2.051920666522727,-2.0629881159741723,-1.9941854044058525,1.6484058880322872,1.6572936915648258
Lule Saami,Eurasia,Ura,10.0897,39.8266,3.248,1.6911,1.9729,-0.6332604166666668,12.769575,-11.404225000000002,8.714265999216448,24.1738,-0.3517287152802203,0.11146852732726568,-0.24093917888167837,-0.4333697543220592,-0.20347778545355152,-2.0484021356305124,-2.0650536574948877,-1.9856200604111576,1.6222899909129675,1.6121602046934629
Lule Saami 2,Eurasia,Ura,9.8795,35.9065,3.0738,1.6322,1.8882,-0.6332604166666668,12.769575,-11.404225000000002,8.714265999216448,24.1738,-0.6142214982604968,-0.7546778307491221,-1.0208589966136494,-1.287737136505885,-0.9390131742543177,-2.0484021356305124,-2.0650536574948877,-1.9856200604111576,1.6222899909129675,1.6121602046934629
North Saami,Eurasia,Ura,10.4168,35.8205,3.2662,1.6707,2.0229,-1.4197625,11.616225,-11.408500000000002,8.250824544265889,23.024725000000004,0.06898242901152857,-0.7739132899513266,-0.15714709978068686,-0.7399377001957813,0.23324178026442777,-2.054559560135177,-2.162479258200166,-1.9856532174182853,1.5781351224003384,1.5679097694816642
Northern Saami,Eurasia,Ura,9.438,33.4008,3.0302,1.6166,1.8814,-1.4197625,11.616225,-11.408500000000002,8.250824544265889,23.024725000000004,-1.145596877917893,-1.319545335136654,-1.2097933168110393,-1.4986055295314047,-0.9978269448891514,-2.054559560135177,-2.162479258200166,-1.9856532174182853,1.5781351224003384,1.5679097694816642
Skolt Saami,Eurasia,Ura,9.1157,31.7779,2.9929,1.6508,1.8239,-1.2727333333333335,12.902975000000001,-13.36455,9.369818615714442,26.267525,-1.5164941801373464,-1.6905310798197852,-1.369431465026131,-1.028024005080049,-1.4937070073265861,-2.053501720063118,-2.0529628517458023,-1.9987527070002145,1.6801907696733394,1.6875996003193432
Skolt Saami 2,Eurasia,Ura,9.2533,36.1211,2.9855,1.6129,1.8622,-1.2727333333333335,12.902975000000001,-13.36455,9.369818615714442,26.267525,-1.3598985095297358,-0.7067242320721702,-1.400883356885788,-1.547703268871107,-1.1636957322327237,-2.053501720063118,-2.0529628517458023,-1.9987527070002145,1.6801907696733394,1.6875996003193432
South Saami,Eurasia,Ura,10.736,40.3091,3.5586,1.7641,2.1301,1.0993333333333333,13.521099999999999,-9.334599999999998,8.322019589952642,22.8557,0.4939405820200451,0.2167037128795906,1.248707193436469,0.7613978158591282,1.1756645226118432,-2.029878682443628,-1.994669070554035,-1.9668763927310038,1.5851075921304887,1.5612136870480962
Southern Saami,Eurasia,Ura,10.1024,38.063,3.2662,1.6738,1.9939,1.0993333333333333,13.521099999999999,-9.334599999999998,8.322019589952642,22.8557,-0.33567239104613456,-0.27568147600449555,-0.15714709978068686,-0.6940919011995709,-0.020279985957928126,-2.029878682443628,-1.994669070554035,-1.9668763927310038,1.5851075921304887,1.5612136870480962
Forest Enets 2,Eurasia,Ura,9.8902,38.0609,3.1297,1.6211,1.9659,-8.187972916666668,14.314950000000001,-27.913600000000002,15.150598554777183,42.228550000000006,-0.6010079247361795,-0.27614487095349705,-0.7749490405936774,-1.4384210438347274,-0.2644709165080419,-2.0740577402563063,-1.9142426182552559,-2.0264759015102354,2.0442764600948395,2.117959159864171
Kamas,Eurasia,Ura,9.6755,34.4224,3.1506,1.6908,1.9412,0.037739583333333424,16.353724999999997,-17.4869,11.98767435765169,33.840624999999996,-0.8631050723995928,-1.0881188780063875,-0.6819480446176371,-0.43796195776593894,-0.4793965363127778,-2.04210286727892,-1.6781088974447467,-2.0156429428575318,1.8710171517033616,1.917409384858521
Karagassisch,Eurasia,Ura,10.0412,35.2265,3.1546,1.6426,1.9708,-6.138766666666667,10.259274999999999,-21.866825,11.472596508988518,32.126099999999994,-0.41283963207770574,-0.9070605088560417,-0.6640830935082239,-1.1436453888198768,-0.22177955927488222,-2.0722337906442827,-2.26125503293229,-2.0234879885115955,1.8376540336034175,1.8702757506500614
Matorisch,Eurasia,Ura,10.239,37.2003,3.2354,1.7107,1.9632,-6.138766666666667,10.259274999999999,-21.866825,11.472596508988518,32.126099999999994,-0.16155191152863288,-0.4665422231980588,-0.2986935955882124,-0.12783154421520285,-0.28798706849164935,-2.0722337906442827,-2.26125503293229,-2.0234879885115955,1.8376540336034175,1.8702757506500614
Nenets,Eurasia,Ura,10.062,39.9751,3.2094,1.6935,1.9669,-6.6963625,10.960225000000001,-21.429975000000002,11.570109740991818,32.39020000000001,-0.3866713249487666,0.14388768105223546,-0.41720841220417976,-0.39654116350446,-0.2557598491624346,-2.0729294082622864,-2.212326099264809,-2.023008408856201,1.8441054050094532,1.8776987744481186
Nganasan,Eurasia,Ura,9.5204,33.1304,3.2006,1.7056,1.9693,-9.38160625,11.863024999999997,-26.232925,14.071645197922344,38.09595,-1.0484710227811633,-1.3810676777073945,-0.45711936396503317,-0.20838569631475073,-0.2348502435476831,-2.0744475232431343,-2.1426914857902406,-2.0261205335263983,1.9904433607633947,2.0247219471205553
Nganasan 2,Eurasia,Ura,9.4851,35.4166,3.1707,1.68,1.9638,-9.38160625,11.863024999999997,-26.232925,14.071645197922344,38.09595,-1.0901944593404627,-0.8643937939384934,-0.5919632066031513,-0.6016078346245577,-0.28276172757695406,-2.0744475232431343,-2.1426914857902406,-2.0261205335263983,1.9904433607633947,2.0247219471205553
Northern Selkup,Eurasia,Ura,9.3054,36.826,3.1872,1.6793,1.9515,-6.344377083333334,15.33805,-26.031124999999996,14.834025302966763,41.369175,-1.2999251285453768,-0.5496631094803598,-0.5176968071012295,-0.6121026879364884,-0.38982735328554297,-2.072511413406469,-1.801154722777862,-2.0260610970911803,2.028966531710315,2.0993506739357817
Selkup,Eurasia,Ura,8.8075,32.3647,3.1498,1.6587,1.9478,-6.344377083333334,15.33805,-26.031124999999996,14.834025302966763,41.369175,-1.8577936009798706,-1.5559059037351617,-0.685518501525966,-0.9149370208150781,-0.4220118802794701,-2.072511413406469,-1.801154722777862,-2.0260610970911803,2.028966531710315,2.0993506739357817
Tundra Nenets,Eurasia,Ura,9.5383,33.3845,3.0944,1.6744,1.8818,-6.6963625,10.960225000000001,-21.429975000000002,11.570109740991818,32.39020000000001,-1.02724797225789,-1.3232507531696824,-0.930717724130307,-0.685188080813778,-0.9943683013949759,-2.0729294082622864,-2.212326099264809,-2.023008408856201,1.8441054050094532,1.8776987744481186
Csango,Eurasia,Ura,9.4886,31.9019,3.1073,1.6516,1.8672,9.883731250000002,21.315975,-1.6893249999999997,8.578370352269136,23.005300000000002,-1.0860652684635492,-1.6620359289705722,-0.873984561829266,-1.016648171064361,-1.1205283597752684,-1.751442493828333,-0.9137018387461994,-1.8320294021032033,1.6096374959191568,1.5671427516939458
Hungarian,Eurasia,Ura,9.4482,32.5395,2.9295,1.6132,1.7995,11.41285,23.099975,-1.1104250000000002,8.828347774734901,24.2104,-1.133624907176664,-1.5159104098030443,-1.6365458061931635,-1.543735346659527,-1.7033426453355474,-1.6536270039704672,-0.568953282234762,-1.8160971763669562,1.6327315452790807,1.6135346091469858
Hungarian 2,Eurasia,Ura,9.5744,33.2362,2.9917,1.6337,1.8092,11.41285,23.099975,-1.1104250000000002,8.828347774734901,24.2104,-0.9843113494449505,-1.3569821565724094,-1.3745366978848241,-1.2671293781100272,-1.620060874830939,-1.6536270039704672,-0.568953282234762,-1.8160971763669562,1.6327315452790807,1.6135346091469858
Khanty,Eurasia,Ura,9.3917,35.2317,3.0636,1.7044,1.817,-4.707352083333333,15.307725000000001,-23.318199999999997,13.5847410114788,38.625924999999995,-1.1997595577352849,-0.9058927075477983,-1.0652844568556952,-0.22723149353334912,-1.5530374176085018,-2.069465069461718,-1.8046619783940039,-2.024743881399093,1.9645161031758762,2.0372333571290016
Mansi,Eurasia,Ura,9.4562,36.4064,3.0704,1.7026,1.8162,-2.447620833333333,16.257025,-20.892575,13.085544172466271,37.1496,-1.1242250673930123,-0.6430724231607129,-1.0356827637916561,-0.2554232162610232,-1.5599138530708119,-2.060880464485443,-1.6902940339176733,-2.0223436229739553,1.936760036468019,2.0019387269881794
Northern Khanty,Eurasia,Ura,9.6749,35.3404,3.1717,1.7092,1.8831,-4.707352083333333,15.307725000000001,-23.318199999999997,13.5847410114788,38.625924999999995,-0.8638285727900656,-0.8814901254734582,-0.5874724327923739,-0.15160132306391483,-0.9831268546863421,-2.069465069461718,-1.8046619783940039,-2.024743881399093,1.9645161031758762,2.0372333571290016
Northern Mansi,Eurasia,Ura,9.5657,35.8617,3.1097,1.7186,1.8423,-2.447620833333333,16.257025,-20.892575,13.085544172466271,37.1496,-0.9946754468137042,-0.7646968549102252,-0.8634053046072906,-0.0015742359185704617,-1.3353079597510054,-2.060880464485443,-1.6902940339176733,-2.0223436229739553,1.936760036468019,2.0019387269881794
Bonan,Eurasia,Alt,10.1411,39.2417,3.2385,1.733,1.9132,2.45580625,13.326249999999996,-9.163200000000003,7.794575248875182,22.489449999999998,-0.28660638399496147,-0.01648997200128243,-0.28450356717150843,0.23323689587867774,-0.722480022814779,-2.0095434942923758,-2.013450075130358,-1.965063219595659,1.5316830507467318,1.546531640445654
Buriat Mongolia,Eurasia,Alt,10.5671,39.651,3.1758,1.7085,1.9141,-2.35329375,17.0652,-22.793799999999997,13.864617588906937,39.858999999999995,0.2673042633280431,0.07309767706227646,-0.5690464717931286,-0.1626717923658997,-0.7146758983753051,-2.0603735949558697,-1.5853704682185075,-2.024344870440718,1.9795518278479467,2.06568679494161
Buriat Russia,Eurasia,Alt,10.8419,41.8112,3.3766,1.6989,2.0456,0.8707291666666667,18.89705,-17.827525,12.844335554275121,36.724575,0.6380800626047772,0.5425058883699581,0.36046751035595287,-0.313083590865967,0.432116282914485,-2.0327636744944524,-1.3210757746927866,-2.016547070627008,1.9228930908463722,1.991515492890374
Buriat Russia 2,Eurasia,Alt,10.5426,39.792,3.2009,1.7094,1.9254,0.8707291666666667,18.89705,-17.827525,12.844335554275121,36.724575,0.2347608806698985,0.10391103054744884,-0.45576044372730456,-0.1484357507738449,-0.6166382452477973,-2.0327636744944524,-1.3210757746927866,-2.016547070627008,1.9228930908463722,1.991515492890374
Daur,Eurasia,Alt,9.6159,34.3177,3.0333,1.6401,1.8323,3.3935999999999997,22.971325,-18.6597,14.674083243880462,41.631025,-0.9347292556072505,-1.1117643999622318,-1.1964429354360446,-1.1785419946998177,-1.4214276349284938,-1.9918613609583617,-0.5951043776337184,-2.018512032854352,2.0210829056428405,2.1050615613295642
Kalaqin,Eurasia,Alt,9.746,34.1053,3.0811,1.6629,1.8583,6.167733333333333,21.9289,-11.3152,11.828339590247746,33.2441,-0.7777464673614166,-1.1597834137699212,-0.9889798788993958,-0.854131473910866,-1.1973527316263441,-1.9179400603950056,-0.7995789005817067,-1.98492473911756,1.8608816987447288,1.9012888410865807
Kalmyk,Eurasia,Alt,8.5376,27.0717,2.7223,1.6382,1.6388,9.794320833333332,25.055600000000005,-4.249050000000001,10.889625686154965,29.304650000000006,-2.1459828492456787,-2.791904381121493,-2.472294502033071,-1.2049534312950105,-3.0718043272629045,-1.7565724887720569,-0.14619627398917376,-1.891422867596499,1.7976730307141244,1.7869036298255607
Kalmyk 2,Eurasia,Alt,9.7408,37.2092,3.0592,1.6767,1.8558,-1.9008020833333332,10.575149999999997,-15.134050000000002,9.178464798805534,25.7092,-0.7840659545541603,-0.4645681182840176,-1.0844059199420892,-0.6509650828782096,-1.2189214740666188,-2.0577427454348167,-2.2397529987085756,-2.007516959552731,1.6638004957556751,1.6680913396679766
Kangjia,Eurasia,Alt,10.1571,38.4812,3.2864,1.7252,1.9413,2.6626020833333333,12.402249999999999,-7.78295,7.001547085436118,20.1852,-0.2662597581102956,-0.18351495597594317,-0.06363663034919109,0.10529425376672977,-0.47852731678222965,-2.005917140461665,-2.097458021745224,-1.9488161445033763,1.4426857982843064,1.4482442643909448
Khalkha Mongolian,Eurasia,Alt,9.4687,35.7612,3.0576,1.6418,1.8632,1.4174104166666666,18.19115,-16.20765,12.082925829808007,34.3988,-1.1095201125011112,-0.7871829233786549,-1.0913528331323155,-1.15483022228447,-1.155063818241784,-2.025617393679759,-1.42733507764574,-2.0116637065870906,1.8769999322275306,1.932236513886593
Khamnigan Mongol,Eurasia,Alt,9.6223,37.029,3.3196,1.6993,2.0073,1.4974520833333334,21.492150000000002,-20.717724999999998,14.766254212371216,42.209875,-0.9270616427252519,-0.5045591498408879,0.09121998124253734,-0.3068687615054685,0.09678788947957782,-2.024498372073593,-0.8813578863543909,-2.0221082689471013,2.025638470381238,2.1175588484260137
Mangghuer,Eurasia,Alt,10.7476,39.9305,3.3909,1.7327,2.028,9.175008333333333,20.753425000000004,-3.321350000000001,8.376969175459417,24.074775000000006,0.5096525434929571,0.1341538995012021,0.42868523382677837,0.22828291364047706,0.27789024217638114,-1.7904361056790903,-1.0145205911522666,-1.8718562286370393,1.5904407035827555,1.6084310852808639
Moghol,Eurasia,Alt,10.1449,37.1104,3.2025,1.688,1.9405,16.122925,28.070625000000007,4.228375000000001,8.599093557765745,23.842250000000007,-0.28177728879368247,-0.48648892438753116,-0.44851086573827154,-0.48070095424454234,-0.4854808617687431,-1.2084448939312011,0.6009283068946601,-1.614703624768182,1.6115822741425008,1.599613511262187
Mongolian,Eurasia,Alt,9.3342,32.8092,3.0265,1.6514,1.8279,1.4174104166666666,18.19115,-16.20765,12.082925829808007,34.3988,-1.2666121803565626,-1.4542967308487214,-1.2257109995560094,-1.0194937305101304,-1.4592952375405968,-2.025617393679759,-1.42733507764574,-2.0116637065870906,1.8769999322275306,1.932236513886593
Monguor,Eurasia,Alt,10.3903,39.043,3.2503,1.6759,1.9751,7.124977083333333,17.5729,-4.147925,7.4917521674878005,21.720825,0.03434287473508626,-0.06005795284593776,-0.23037414253925617,-0.6628852441144238,-0.1843009779403288,-1.8834305010061538,-1.5158371320330442,-1.8893908046619525,1.499027122282147,1.5149204171674242
Santa Mongolian,Eurasia,Alt,9.9265,37.4407,3.2924,1.7274,1.9884,15.488077083333334,25.967249999999996,4.044500000000001,7.740662316643723,21.922749999999994,-0.5560620862432891,-0.4132568140665195,-0.03575782329001173,0.141199724966476,-0.0682919276111032,-1.2831207846026675,0.06732806414850895,-1.6235209401045845,1.5259808052189672,1.523332763599272
Shira Yugur,Eurasia,Alt,9.9035,37.995,3.2076,1.7262,1.901,-5.67771875,5.207974999999999,-17.535125,7.983502276704657,22.7431,-0.5845614111335212,-0.2906896000148011,-0.42538031868203147,0.12159734936320304,-0.8282081459651355,-2.0715117398173564,-2.492585817417815,-2.015774670325897,1.5513010638996922,1.5567252048052023
Tacheng Dagur,Eurasia,Alt,9.6389,34.9968,3.1034,1.683,1.8388,3.3935999999999997,22.971325,-18.6597,14.674083243880462,41.631025,-0.9071473400044379,-0.9586850762216865,-0.8911596296001291,-0.5564761995442341,-1.365458827302371,-1.9918613609583617,-0.5951043776337184,-2.018512032854352,2.0210829056428405,2.1050615613295642
Aihui Manchu,Eurasia,Alt,10.2706,37.2435,3.1887,1.6587,1.9948,1.1189875,22.017025000000004,-22.707774999999998,15.863098425796595,44.7248,-0.12090184460015335,-0.45696105442502993,-0.5109275156637941,-0.9149370208150781,-0.01242136016137536,-2.0296238132647213,-0.782801016560799,-2.0242738253931765,2.0773835721900284,2.169924333643629
Even,Eurasia,Alt,9.5745,33.5148,3.1549,1.7242,1.8724,-12.993487499999999,8.8295,-30.38574999999999,14.455282144854307,39.21524999999999,-0.9841921610054084,-1.2936416150257575,-0.6627423711715069,0.08902040876368034,-1.075613628429581,-2.0746296571536,-2.347656582606536,-2.026697482468698,2.010130869358141,2.0509445046974273
Evenki,Eurasia,Alt,9.7231,34.1834,3.1961,1.7094,1.9352,-6.9426958333333335,15.232424999999997,-27.983875,15.74570396579067,43.2163,-0.8055484200504183,-1.1421188260851842,-0.4774889322817471,-0.1484357507738449,-0.5315358904715518,-2.0731824673043326,-1.8133294861354599,-2.0264862411687306,2.0720519012136056,2.138882108526238
Evenki Poligus Literary,Eurasia,Alt,9.8615,34.0718,3.1831,1.6935,1.9407,-5.209254166666667,16.452149999999996,-24.900924999999997,14.646597916196532,41.35307499999999,-0.636414072741045,-1.1673632301578991,-0.5361844012997762,-0.39654116350446,-0.48374252079488517,-2.0706206063511363,-1.6656038358538088,-2.0256420491885088,2.0197178439142593,2.098998349924973
