Family,Index0,Index1,Index2,Index3,Index4,T,T_max,T_min,T_sd,T_diff,Method,Index0_trans,Index1_trans,Index2_trans,Index3_trans,Index4_trans,T_trans,T_max_trans,T_min_trans,T_sd_trans,T_diff_trans
ESu,10.3596,38.4856,3.3167,1.7349,1.9925,25.695195833333333,29.396325,22.310849999999995,1.9218849685875163,5.094974999999991,median,0.017495538024133533,-0.3220789978523226,0.017497088989339132,0.29356018546456325,-0.10818031373505103,0.6011986253189738,0.9645113516879713,0.311563444162545,0.24683569662273028,0.2540874397962838
Ele,11.908094444444444,51.13994999999999,3.7274555555555557,1.7655722222222223,2.225916666666667,26.158421527777776,27.090847222222223,24.928954166666667,0.926378407753016,2.161893055555554,mean,2.462625508119005,2.795395998707442,2.377218743665576,0.7642158156619688,2.08072565970949,0.7264690874307187,0.29891429267715725,0.8241490422721442,-0.5541677123404766,-0.5017384454589846
Ele,12.0496,53.346199999999996,3.7621,1.7782499999999999,2.22735,26.27853958333333,27.213074999999996,25.029925000000002,0.9269049070786567,2.183149999999994,median,2.7139138969189327,3.3475052798030154,2.5964405500685963,0.9626408970646751,2.0939806067436244,0.7596184239286052,0.3317470426894126,0.845436796420702,-0.5535062593189943,-0.49310069515155425
Gua,9.992166666666668,40.11733333333333,3.2521500000000003,1.6880333333333333,1.9994666666666667,26.47350763888889,28.54154583333333,25.04925,1.392899755568586,3.492295833333331,mean,-0.48379294780600257,0.07477152993425899,-0.3142971620682121,-0.40015051916376215,-0.04193527327986779,0.8140144437345014,0.7061798076714976,0.8495244092249402,-0.09477993626424198,-0.07867206851785336
Gua,9.96755,39.9088,3.24475,1.6942499999999998,1.9921,26.656622916666667,28.928825,25.071099999999998,1.5522873704812377,3.857725000000002,median,-0.5163361332429088,0.023962924862246018,-0.3516752804549407,-0.3098872129357186,-0.11198564610713725,0.8657732596212373,0.8215064977342407,0.8541512682764482,0.022198996838198756,0.009043024645252426
Hok,10.084997058823529,40.37049117647059,3.2354088235294123,1.660020588235294,1.9987411764705882,16.500299816176465,24.955757352941177,9.385239705882354,5.838315231382377,15.570517647058823,mean,-0.35990159032723545,0.1364883595038523,-0.3986659346264922,-0.800285700969887,-0.048831110383622034,-1.154290000172203,-0.23221363736368184,-1.3099498837512702,1.2972212323459438,1.2360809962909567
Hok,10.13335,39.8674,3.2342500000000003,1.6604999999999999,2.0008,16.2543625,25.2196375,9.4284125,6.601332515439054,17.557137500000003,median,-0.2946348724769863,0.013879083971218382,-0.4044804152935021,-0.7935282188070436,-0.029263504693521448,-1.1849864087849535,-0.17082462649987243,-1.3065417691062406,1.4020772747429875,1.3414395245665938
Kng,9.8277,34.8846,3.1856,1.7556,1.8814,27.356664583333334,29.287275000000005,25.066025,1.512039047526769,4.221250000000005,mean,-0.6987628414438933,-1.1918174113340114,-0.645615742008089,0.6097384527417253,-1.1727709127185697,1.0697162210983233,0.9307804690035674,0.8530761203298668,-0.005976214077769826,0.08839327874640089
Kng,9.8277,34.8846,3.1856,1.7556,1.8814,27.356664583333334,29.287275000000005,25.066025,1.512039047526769,4.221250000000005,median,-0.6987628414438933,-1.1918174113340114,-0.645615742008089,0.6097384527417253,-1.1727709127185697,1.0697162210983233,0.9307804690035674,0.8530761203298668,-0.005976214077769826,0.08839327874640089
Msp,10.9681,41.6877,3.446,1.7731,2.066,26.551427083333337,26.82525,26.2688,0.3705182784737613,0.5564500000000017,mean,0.9130369924908002,0.4582294208253,0.7134932207027076,0.8817606316660096,0.5877962188602907,0.8359593259951971,0.22849337281135118,1.1162771585553308,-1.7048836109843712,-1.7023164470212144
Msp,10.9681,41.6877,3.446,1.7731,2.066,26.551427083333337,26.82525,26.2688,0.3705182784737613,0.5564500000000017,median,0.9130369924908002,0.4582294208253,0.7134932207027076,0.8817606316660096,0.5877962188602907,0.8359593259951971,0.22849337281135118,1.1162771585553308,-1.7048836109843712,-1.7023164470212144
Mis,10.313749999999999,43.2087,3.273175,1.7302750000000002,1.953725,26.401175520833334,27.776249999999997,25.0173,1.0676068456556447,2.7589499999999987,mean,-0.046659540666723405,0.8310166741624712,-0.20736037959669354,0.2237396793080513,-0.4779720790415697,0.7937483071757202,0.4865211935377821,0.8427686755505475,-0.39087174684949333,-0.28653075002829576
Mis,10.306000000000001,43.3159,3.2794,1.72485,1.95305,25.965256250000003,27.481712500000004,24.446087500000004,1.115932263201548,2.993387499999997,median,-0.05745821953596977,0.8573409109882536,-0.17548919983818942,0.14222391833530568,-0.4844259229746664,0.6737378403650024,0.40485605264460156,0.7239478529737929,-0.3406917095294186,-0.21459475346984455
Slb,10.440233333333333,41.15369999999999,3.3769666666666667,1.6621999999999997,2.110533333333333,24.456777777777777,26.209000000000003,23.303333333333338,1.1669615427988447,2.9056666666666664,mean,0.13143886465839913,0.32767003487951274,0.3366540462742254,-0.7695407945090488,1.0064124279910822,0.2857995692105533,0.06992328309467204,0.4971424395043327,-0.2903764183556778,-0.2408273488978249
Slb,10.5474,41.168,3.3304,1.6618,2.1028,24.792629166666664,25.94180000000001,23.988150000000005,0.9975054793931064,2.441474999999997,median,0.2850931282148092,0.33116408526032404,0.08924967517181691,-0.7751884473456585,0.9338812825200596,0.36858300613766837,0.003239440722607499,0.6313363365454936,-0.4685625701795863,-0.3943926015742268
Bro,11.344266666666668,45.027633333333334,3.627433333333333,1.751966666666667,2.170033333333333,26.991806944444445,29.60485833333333,24.81045,1.8487124184448336,4.794408333333337,mean,1.5084952748606997,1.2785526119612998,1.7622270283037453,0.5538048774389922,1.5622242727154687,0.9622127349273781,1.029650420744172,0.7993131825244988,0.20658824984086974,0.20054280379068254
Bro,11.5134,45.6553,3.6534,1.752,2.1857,26.808872916666665,29.407225000000004,24.639275,1.8238002625727459,4.8000500000000095,median,1.7868725093822413,1.4334105301454738,1.9193399994751166,0.5543171823223045,1.7079235905765902,0.909305384628706,0.9678954347097707,0.7637203479163819,0.19246108256205793,0.2015785104498113
Krd,10.540320833333334,39.05405416666667,3.3630166666666668,1.7713250000000003,1.991854166666667,26.877384288194445,31.19727604166667,24.051905208333334,2.5050129554303457,7.145370833333334,mean,0.2748647934979257,-0.18401427099472953,0.26196750302288335,0.853971835165121,-0.1143244365271694,0.9290427464436224,1.555116614427845,0.644090525479785,0.5148848162221865,0.5517367636674009
Krd,10.6538,38.4894,3.3947,1.7943,1.9748999999999999,26.555433333333333,30.932812500000004,24.0121,2.4627457123021985,6.927100000000008,median,0.4401652551635919,-0.32115673858431354,0.43230440540687015,1.217130687554446,-0.27579971872859094,0.8370908108425306,1.4643665340819145,0.6361222588995903,0.4980170715815376,0.5244465523688258
Odi,10.6634,40.76215,3.4282500000000002,1.7529,2.0852,26.141254166666666,26.4292,25.594675000000002,0.5253529666481119,0.8345249999999993,mean,0.45428061540536935,0.23204644723557408,0.615444231347157,0.5681553426039889,0.7685564948736179,0.7217538933423252,0.1258151088529296,0.9666704437595875,-1.246034629463561,-1.3432750471138932
Odi,10.6634,40.76215,3.4282500000000002,1.7529,2.0852,26.141254166666666,26.4292,25.594675000000002,0.5253529666481119,0.8345249999999993,median,0.45428061540536935,0.23204644723557408,0.615444231347157,0.5681553426039889,0.7685564948736179,0.7217538933423252,0.1258151088529296,0.9666704437595875,-1.246034629463561,-1.3432750471138932
Yrr,10.982,45.4817,3.4356,1.7068,2.1182,27.4489625,30.3339,25.717875,1.7334839145279324,4.6160250000000005,mean,0.9344646220535402,1.3905584591386944,0.6559474602034141,-0.12603692888340892,1.0782515100862453,1.0973332643625713,1.2640117112202176,0.9936108052144401,0.13929654869776006,0.16714852150986392
Yrr,10.982,45.4817,3.4356,1.7068,2.1182,27.4489625,30.3339,25.717875,1.7334839145279324,4.6160250000000005,median,0.9344646220535402,1.3905584591386944,0.6559474602034141,-0.12603692888340892,1.0782515100862453,1.0973332643625713,1.2640117112202176,0.9936108052144401,0.13929654869776006,0.16714852150986392
Pae,9.840399999999999,37.69925,3.2146999999999997,1.62995,2.0286,14.1715,14.598099999999999,13.269250000000005,0.7034609056893876,1.3288499999999939,mean,-0.6823681796608838,-0.5127283826350809,-0.5020769354156203,-1.2178907556909382,0.23445562416993163,-1.4175584373394563,-1.8222175756920043,-0.9569009836276373,-0.8819446917791804,-0.9316919115069281
Pae,9.840399999999999,37.69925,3.2146999999999997,1.62995,2.0286,14.1715,14.598099999999999,13.269250000000005,0.7034609056893876,1.3288499999999939,median,-0.6823681796608838,-0.5127283826350809,-0.5020769354156203,-1.2178907556909382,0.23445562416993163,-1.4175584373394563,-1.8222175756920043,-0.9569009836276373,-0.8819446917791804,-0.9316919115069281
Mos,10.4006,38.5841,3.298,1.7334,1.9778,22.714722916666666,24.718674999999998,20.655475000000003,1.491173718465254,4.063199999999995,mean,0.07525437404816344,-0.2981701206776084,-0.0796871287246168,0.27088283806633195,-0.24815451228662455,-0.11216426822117836,-0.28637091315121016,0.024493020921801913,-0.02092816534084859,0.05477105973588995
Mos,10.4006,38.5841,3.298,1.7334,1.9778,22.714722916666666,24.718674999999998,20.655475000000003,1.491173718465254,4.063199999999995,median,0.07525437404816344,-0.2981701206776084,-0.0796871287246168,0.27088283806633195,-0.24815451228662455,-0.11216426822117836,-0.28637091315121016,0.024493020921801913,-0.02092816534084859,0.05477105973588995
Pen,9.164085714285715,33.714885714285714,3.026325000000001,1.631692857142857,1.8803285714285713,13.19047767857143,21.90056071428571,6.117761607142856,5.931876074053668,15.782799107142855,mean,-1.5084898632477663,-1.472446082715452,-1.39500053532284,-1.194021582832288,-1.183114312882519,-1.5112170874542397,-0.8604465775327155,-1.5380397707851192,1.3109117979809453,1.2479640864048898
Pen,9.2708,33.7718,3.0186,1.6359,1.87885,13.856056250000002,21.045837499999998,8.145962499999998,6.47134399917932,16.894125,median,-1.3844197300241985,-1.458813962956363,-1.4298065925070806,-1.1362337483768497,-1.1973906709542832,-1.4487287236424538,-1.0103006207198906,-1.4032406828061441,1.3852418728826317,1.3076687667686182
Kap,10.76275,41.1529,3.4821999999999997,1.7577,2.09725,26.44714791666667,26.815525,26.067574999999994,0.5586878572786952,0.7479500000000066,mean,0.6015691116991224,0.327474567124105,0.9159514192528169,0.6421520898005502,0.8817857988313842,0.8066172235530997,0.22593878170791792,1.071055131712723,-1.1678621138393332,-1.4402609873889194
Kap,10.76275,41.1529,3.4821999999999997,1.7577,2.09725,26.44714791666667,26.815525,26.067574999999994,0.5586878572786952,0.7479500000000066,median,0.6015691116991224,0.327474567124105,0.9159514192528169,0.6421520898005502,0.8817857988313842,0.8066172235530997,0.22593878170791792,1.071055131712723,-1.1678621138393332,-1.4402609873889194
Bor,10.300853333333333,39.634606666666656,3.293260000000001,1.7138,1.9906133333333333,24.672617777777774,24.976396666666666,24.269779999999994,0.4378982024122954,0.7066166666666693,mean,-0.0646222225124633,-0.04280305517933567,-0.10418275959843346,-0.022541086330996645,-0.12613050451265453,0.33877004108243075,-0.22745439538354562,0.6880158883747977,-1.4820536933723254,-1.4906124751581362
Bor,10.327,39.0912,3.3095,1.7212,1.997,24.76679791666667,25.067600000000006,24.263199999999998,0.43801412260019906,0.7071499999999986,median,-0.028166880084839672,-0.17498533755129977,-0.020024545917101108,0.08761080139604395,-0.06538372145301291,0.3621442164538764,-0.20633794986150383,0.6866815833093042,-1.4817054943886558,-1.4899441521276748
Ani,10.08625,38.4946,3.14445,1.650025,1.97695,26.082810416666668,27.658,24.578899999999994,1.234154841502698,3.0791000000000057,mean,-0.35821673779860824,-0.3198946847943286,-0.8450736381532622,-0.9404629424356485,-0.25625634728296065,0.7057438432576869,0.45354423790055565,0.7512454936804589,-0.22789451040285624,-0.18969717106902545
Ani,10.21215,38.2608,3.1429,1.6494499999999999,1.98265,26.051864583333334,27.577325000000002,24.643199999999993,1.2200833416507217,3.077875000000004,median,-0.18718725765350605,-0.3766216427211466,-0.8525064244416698,-0.9484852886131019,-0.20194334824694052,0.6972928929563441,0.4311926381527544,0.7645327669931881,-0.24064651662879114,-0.19004808549542185
WBH,9.977928571428574,38.49711428571429,3.1870714285714286,1.7086000000000001,1.9243714285714284,26.02861904761905,26.538225000000004,25.066310714285713,0.6502290058740007,1.4719142857142842,mean,-0.5026315017137457,-0.3192844548540408,-0.6384073805297724,-0.0994887903656625,-0.7591570062096432,0.6909567786283421,0.1538036624801876,0.8531366415661629,-0.9783782348419651,-0.8413057678600705
WBH,9.9257,37.9902,3.1532,1.7015,1.9125,26.21702916666667,26.753674999999998,25.258850000000002,0.6481224832668375,1.4948249999999952,median,-0.5713642834563942,-0.4422340102257692,-0.8030053581208856,-0.2039451964651599,-0.8731859888364469,0.7426087076040749,0.20973124628685438,0.8941347050745934,-0.9823815924109806,-0.8276549206237722
LP,11.242166666666666,45.21206333333334,3.5711000000000004,1.6993966666666664,2.18449,25.43005909722222,25.6855875,25.082326666666663,0.3928441252097052,0.6032608333333319,mean,1.3436608370032421,1.324032866033187,1.4274619681565281,-0.2347555188944199,1.6966801448994375,0.5313102278782292,-0.05953990266392095,0.8565307084512852,-1.6261601794625344,-1.6307252863625432
LP,11.2039,44.4756,3.5805,1.6922000000000001,2.1651,25.829560416666666,26.092725,25.4927375,0.38083972170037694,0.5959625000000024,median,1.2825011414943808,1.1425335972109378,1.4827455713029578,-0.3397113265197417,1.516289079646358,0.6371177940665349,0.0407523187059533,0.9445139225252777,-1.6678222251971597,-1.6415125338382892
DB,10.88405,41.18105,3.5587,1.7818,2.1338,20.395429166666666,20.847375000000003,19.7642125,0.5319061873083226,1.083162500000003,mean,0.7844021866267181,0.3343528178405733,1.3548866442873744,1.0186132092594644,1.2242243381276656,-0.5655261125698117,-1.0435565934370783,-0.1189673603726397,-1.2302192104253369,-1.1124854017626813
DB,10.88405,41.18105,3.5587,1.7818,2.1338,20.395429166666666,20.847375000000003,19.7642125,0.5319061873083226,1.083162500000003,median,0.7844021866267181,0.3343528178405733,1.3548866442873744,1.0186132092594644,1.2242243381276656,-0.5655261125698117,-1.0435565934370783,-0.1189673603726397,-1.2302192104253369,-1.1124854017626813
Mbr,10.844133333333332,47.1885,3.408466666666667,1.7287,2.0687,21.780335416666663,22.180783333333327,21.320633333333337,0.4397982579847219,0.8601499999999902,mean,0.7238708195939217,1.8125744150911192,0.5071074245222349,0.20003138040181156,0.6132414052716691,-0.30487864271708964,-0.8089343272336874,0.1365549080628112,-1.4763598209321094,-1.31649951980672
Mbr,10.8409,45.9097,3.4083,1.7295,2.0712,20.341156249999997,20.748699999999992,19.978025000000006,0.40544773934002576,0.7706749999999865,median,0.7189833848260369,1.4962370721841614,0.5061989487347615,0.21206934996133836,0.6367942211849501,-0.5751561264013052,-1.0598786268683815,-0.08523789719066072,-1.5839827004644147,-1.4137541851854993
Yen,9.402622222222224,35.07136666666667,3.0883444444444446,1.6154444444444442,1.9319777777777776,-2.779632407407407,17.49139444444445,-22.09480555555556,14.076083472436839,39.586200000000005,mean,-1.2279394441295526,-1.1469215855283283,-1.1104320915645693,-1.4149613413618065,-0.6861897155664388,-2.1084053694844576,-1.5230717219308494,-2.1172370116025583,2.004090694387958,2.053771817766452
Yen,9.3333,34.0833,3.0713,1.6107,1.9359,-3.046689583333333,17.409575,-22.783825,14.325483171168454,40.466975000000005,median,-1.3106739216812795,-1.3841627193991475,-1.1895508213813135,-1.4788045494362705,-0.6485926573767387,-2.1097984190578236,-1.5329075177622409,-2.117982319010742,2.0171907008540106,2.0730278470252603
Tun,10.7172,39.1913,3.484,1.76,2.0775,18.443514583333332,28.292925000000007,7.108375000000002,7.7327625801275355,21.184550000000005,mean,0.5337661635430838,-0.15065003158773793,0.9261060065447739,0.6777242992673325,0.6961152286928004,-0.8856624074568242,0.6336273785130507,-1.474864580023798,1.534065525393342,1.506147387567062
Tun,10.7172,39.1913,3.484,1.76,2.0775,18.443514583333332,28.292925000000007,7.108375000000002,7.7327625801275355,21.184550000000005,median,0.5337661635430838,-0.15065003158773793,0.9261060065447739,0.6777242992673325,0.6961152286928004,-0.8856624074568242,0.6336273785130507,-1.474864580023798,1.534065525393342,1.506147387567062
Krt,9.665016666666666,33.74273333333333,3.03715,1.6355166666666667,1.8628166666666666,11.899144444444445,22.04852083333334,2.199008333333334,7.348618847559308,19.8495125,mean,-0.9057573980639433,-1.465776304081435,-1.3459895713723278,-1.1415089956350384,-1.3523850389829424,-1.6203677903454987,-0.8333960718535279,-1.7432012796447214,1.4919239168254275,1.4490726919848658
Krt,9.793700000000001,34.90665,3.0826000000000002,1.6402,1.8848,12.982267708333332,23.029912500000002,3.2900500000000004,7.417392375876575,20.0688125,median,-0.7424857497901728,-1.1865181833535632,-1.137174809764579,-1.0769228651408627,-1.1399577858539438,-1.5298741293873686,-0.6454801713662598,-1.6927517388157716,1.4996542690369432,1.4587076001134818
Que,10.489398387096776,41.539982258064526,3.3768580645161297,1.75513064516129,2.0007725806451613,10.218133434139785,10.92636814516129,9.198540725806449,0.8128566907255798,1.7278274193548393,mean,0.20161625314699802,0.4220965647871454,0.33607071089679774,0.602502452673198,-0.02952407181596541,-1.7404354709710514,-2.0733589167762476,-1.3245633561356553,-0.707997289868108,-0.69966025317183
Que,10.46845,41.5453,3.3729,1.7543,1.9976500000000001,8.60530625,9.170087500000001,7.513474999999998,0.7202228014387786,1.5361125000000038,median,0.17164970500317478,0.42339710071477094,0.3148310184849892,0.5897041015063669,-0.059204022929826086,-1.834654971894941,-2.1508741010507633,-1.4475813113792326,-0.8533254944408013,-0.8035762694716846
Slk,9.9756,35.97526666666667,3.2125000000000004,1.7177666666666669,1.9002999999999999,26.141154166666663,26.751125000000012,25.307299999999994,0.6317864298157293,1.4438250000000146,mean,-0.5057083253194374,-0.9293012315054997,-0.5130010032131558,0.03640934095501717,-0.9905590250182361,0.721726443780594,0.20906448990655913,0.9045186959767144,-1.0139506186939262,-0.8583359765876507
Slk,10.0855,35.8409,3.2255,1.7454,1.8878,26.141154166666663,26.75112500000001,25.307299999999994,0.6317864298157293,1.4438250000000146,median,-0.35922531693078685,-0.9616859954031742,-0.44827766390570306,0.4531864284721433,-1.111017546436407,0.721726443780594,0.20906448990655913,0.9045186959767144,-1.0139506186939262,-0.8583359765876507
NET,10.936,40.6179,3.4656,1.8704,1.8925,8.427466666666668,12.6885,4.5897749999999995,3.036825916104218,8.098725,mean,0.8637205433590439,0.19684114716757323,0.8226951894725856,2.474328347052295,-1.0657013781276714,-1.8438936566288238,-1.9691176471390295,-1.6261341351951417,0.7024893038330456,0.661881522348022
NET,10.936,40.6179,3.4656,1.8704,1.8925,8.427466666666668,12.6885,4.5897749999999995,3.036825916104218,8.098725,median,0.8637205433590439,0.19684114716757323,0.8226951894725856,2.474328347052295,-1.0657013781276714,-1.8438936566288238,-1.9691176471390295,-1.6261341351951417,0.7024893038330456,0.661881522348022
Sad,9.0632,38.1314,2.9882,1.5754,1.932,20.95259583333333,22.6092,18.264449999999997,1.5612786864135773,4.344750000000005,mean,-1.6236557760091774,-0.4080030780050339,-1.565411942228438,-1.9443749422913792,-0.6859766463381661,-0.4641499224132385,-0.7278614019726763,-0.34376863912615135,0.0283771764960525,0.11379819863354355
Sad,9.0632,38.1314,2.9882,1.5754,1.932,20.95259583333333,22.6092,18.264449999999997,1.5612786864135773,4.344750000000005,median,-1.6236557760091774,-0.4080030780050339,-1.565411942228438,-1.9443749422913792,-0.6859766463381661,-0.4641499224132385,-0.7278614019726763,-0.34376863912615135,0.0283771764960525,0.11379819863354355
Umb,10.8331,39.9201,3.3137,1.8013,1.9022,27.1839625,30.39145,24.5618,2.075406712814081,5.829649999999997,mean,0.7072027731895977,0.02671545979602893,0.0018473688857467048,1.3292772349052164,-0.9722670275411762,1.018499781138013,1.2829552524820518,0.7477197127159666,0.3257705938194777,0.3726716541264451
Umb,10.8331,39.9201,3.3137,1.8013,1.9022,27.1839625,30.39145,24.5618,2.075406712814081,5.829649999999997,median,0.7072027731895977,0.02671545979602893,0.0018473688857467048,1.3292772349052164,-0.9722670275411762,1.018499781138013,1.2829552524820518,0.7477197127159666,0.3257705938194777,0.3726716541264451
Har,10.1766,39.720200000000006,3.27995,1.66785,2.02925,15.025244791666667,16.456699999999998,13.97845,1.0738158849981976,2.478249999999998,mean,-0.23582797887905146,-0.021966064554876905,-0.17266865704873932,-0.689533929948814,0.24061066226061842,-1.327984492307727,-1.6413757962926088,-0.8815226637373338,-0.3842780306484345,-0.3811994908724431
Har,10.1766,39.720200000000006,3.27995,1.66785,2.02925,15.025244791666667,16.456699999999998,13.97845,1.0738158849981976,2.478249999999998,median,-0.23582797887905146,-0.021966064554876905,-0.17266865704873932,-0.689533929948814,0.24061066226061842,-1.327984492307727,-1.6413757962926088,-0.8815226637373338,-0.3842780306484345,-0.3811994908724431
Tat,12.3715,52.2603,3.8785,1.8466,2.2895,26.27855,27.213074999999996,25.029975,0.9268996291400704,2.183099999999996,mean,3.3035427475620436,3.0754690672332097,3.356696793046541,2.072102958300544,2.666655253923161,0.7596213106342483,0.3317470426894126,0.8454473668673701,-0.5535128879441378,-0.49312091348809983
Tat,12.3715,52.2603,3.8785,1.8466,2.2895,26.27855,27.213074999999996,25.029975,0.9268996291400704,2.183099999999996,median,3.3035427475620436,3.0754690672332097,3.356696793046541,2.072102958300544,2.666655253923161,0.7596213106342483,0.3317470426894126,0.8454473668673701,-0.5535128879441378,-0.49312091348809983
Vil,10.237,38.7899,3.2709,1.7282,1.961,21.815299999999997,27.902350000000006,15.238125,4.565862840325656,12.664225000000005,mean,-0.15302369054307421,-0.2481966114171885,-0.218984141674556,0.19251219936303274,-0.4084499802632309,-0.29791753451264097,0.5219697511302834,-0.7385418054991538,1.0809425855126118,1.0547236294205165
Vil,10.237,38.7899,3.2709,1.7282,1.961,21.815299999999997,27.902350000000006,15.238125,4.565862840325656,12.664225000000005,median,-0.15302369054307421,-0.2481966114171885,-0.218984141674556,0.19251219936303274,-0.4084499802632309,-0.29791753451264097,0.5219697511302834,-0.7385418054991538,1.0809425855126118,1.0547236294205165
KK,9.773150000000001,40.81083571428571,3.1766785714285715,1.6212214285714288,2.018764285714286,22.54636636904762,27.14045535714286,16.032514285714285,3.9751982405364332,11.107941071428568,mean,-0.7687937271950481,0.2439313843559841,-0.6892079133490363,-1.3368155412673717,0.14125696488134323,-0.14792534759006243,0.3122075928176524,-0.6421360464230287,0.9551901347948061,0.9395634612663337
KK,9.86995,39.97305,3.2245,1.6282,2.04495,22.392576041666665,27.428249999999984,15.0905125,4.23134960893419,11.49155,median,-0.6440889904248447,0.03961444024066723,-0.4532710944263957,-1.2418164729080092,0.3891264211079438,-0.18018973753397588,0.390202182431885,-0.7559154370246017,1.0122273363566325,0.9693867957687092
Man,10.774677372262772,40.26018321167883,3.3870708029197076,1.7481087591240876,2.029927737226277,26.459190556569343,29.488120620437957,23.864497810218978,1.9758996142868728,5.623622810218979,mean,0.619400312961313,0.10959182377422509,0.39105659289706973,0.4946180223106702,0.2470278173857514,0.809995032777591,0.9930821643783071,0.6067274135742455,0.27541887313476604,0.3410008486582406
Man,10.7944,40.2509,3.3873,1.7527,2.0336,26.389227083333335,28.918499999999995,24.005675,1.7559881550046097,4.715525000000007,median,0.6489553489668376,0.10732862281632585,0.3922936212284395,0.5650792077187847,0.28178915470737204,0.7904102950497189,0.8183951056404859,0.6348377319106977,0.15284009250616146,0.18593182974873362
Jar,10.465150000000001,39.445949999999996,3.29315,1.8202,1.8785,26.968633333333337,31.243,22.038262500000002,3.2978763575789145,9.204737499999998,mean,0.16693789994040353,-0.08871402415679518,-0.10475056078635782,1.6355909300370126,-1.2007705175459744,0.9554740693342424,1.5709493790624756,0.262392587195184,0.7810653774264844,0.7744190174504907
Jar,10.465150000000001,39.445949999999996,3.29315,1.8202,1.8785,26.968633333333337,31.243,22.038262500000002,3.2978763575789145,9.204737499999998,median,0.16693789994040353,-0.08871402415679518,-0.10475056078635782,1.6355909300370126,-1.2007705175459744,0.9554740693342424,1.5709493790624756,0.262392587195184,0.7810653774264844,0.7744190174504907
TK,9.932759310344828,38.76167172413793,3.1785020689655177,1.7272600000000002,1.9263855172413793,20.47084918103448,25.88809637931034,12.724293103448277,4.735652910628998,13.163803275862069,mean,-0.5621082984140338,-0.2550527356417604,-0.6803136321127162,0.1783856115847586,-0.7398288242847944,-0.5520722133236493,-0.010013421091241433,-1.0124112112844432,1.1136158283738613,1.0886951926003132
TK,9.9722,38.9671,3.1768,1.7279,1.9237,20.380866666666666,26.023675000000004,12.346899999999996,4.808815402834846,13.084574999999994,median,-0.51019878068467,-0.20514660866910928,-0.6886158854222566,0.1880023704005225,-0.7656015088902313,-0.5681142636116204,0.023540608748087992,-1.0496558521560504,1.127277191695614,1.0833948167223115
Mov,10.4444,41.6453,3.3243,1.7165,1.9945,26.600593749999998,29.119624999999985,24.816299999999995,1.662182856831423,4.30332499999999,mean,0.13736563561128237,0.4478567507672831,0.057243549856746956,0.017561002993365573,-0.08915656973654512,0.8498670322136219,0.8793674623187472,0.8005354616891408,0.09499676962449226,0.1053583901715909
Mov,10.4444,41.6453,3.3243,1.7165,1.9945,26.600593749999998,29.119624999999985,24.816299999999995,1.662182856831423,4.30332499999999,median,0.13736563561128237,0.4478567507672831,0.057243549856746956,0.017561002993365573,-0.08915656973654512,0.8498670322136219,0.8793674623187472,0.8005354616891408,0.09499676962449226,0.1053583901715909
Bur,11.1048,47.5851,3.428,1.7273,2.0568,24.274135416666663,24.531525000000002,23.938224999999996,0.3922929289179109,0.5933000000000064,mean,1.125677967087513,1.9108573670234048,0.61406898748745,0.17898649109082843,0.5010304024927198,0.24162195782891377,-0.3284602328751712,0.6213801568145075,-1.6280405337988255,-1.6454808403438448
Bur,11.1048,47.5851,3.428,1.7273,2.0568,24.274135416666663,24.531525000000002,23.938224999999996,0.3922929289179109,0.5933000000000064,median,1.125677967087513,1.9108573670234048,0.61406898748745,0.17898649109082843,0.5010304024927198,0.24162195782891377,-0.3284602328751712,0.6213801568145075,-1.6280405337988255,-1.6454808403438448
Tic,10.519,44.5154,3.444,1.7464,2.1073,25.42765416666667,25.869624999999996,24.815825,0.6293334744521161,1.0537999999999954,mean,0.24412641298175672,1.1523345378686944,0.7024053160984536,0.4684698069327305,0.9760951552559538,0.5306822796988534,-0.014560208485991613,0.8004362022852747,-1.0187728155051008,-1.1367988340782054
Tic,10.519,44.5154,3.444,1.7464,2.1073,25.42765416666667,25.869624999999996,24.815825,0.6293334744521161,1.0537999999999954,median,0.24412641298175672,1.1523345378686944,0.7024053160984536,0.4684698069327305,0.9760951552559538,0.5306822796988534,-0.014560208485991613,0.8004362022852747,-1.0187728155051008,-1.1367988340782054
Ata,9.6536,35.246,3.1483,1.6856,1.9205,20.456168750000003,28.35205,11.149000000000001,6.273145314109987,17.203049999999998,mean,-0.9200744011379415,-1.1049207350076964,-0.8265864190374018,-0.43533618780277095,-0.7963236117397784,-0.554697542220692,0.6507766512798085,-1.1615984063075973,1.3588002349078454,1.3235663288426063
Ata,9.6536,35.246,3.1483,1.6856,1.9205,20.456168750000003,28.35205,11.149000000000001,6.273145314109987,17.203049999999998,median,-0.9200744011379415,-1.1049207350076964,-0.8265864190374018,-0.43533618780277095,-0.7963236117397784,-0.554697542220692,0.6507766512798085,-1.1615984063075973,1.3588002349078454,1.3235663288426063
SoP,11.20455,43.246550000000006,3.4802999999999997,1.7599166666666666,2.1023833333333335,26.32462083333333,26.675020833333335,25.760449999999995,0.5346648632924688,0.9145708333333354,mean,1.2835371907173496,0.8403104455919765,0.9052417094156274,0.6764341442612153,0.9299714272344933,0.772409017392098,0.18921845878912208,1.00296220283797,-1.223629120378187,-1.2621946676601374
